id_orden;linea_orden;fecha_orden;id_cliente;id_vendedor;id_producto;cantidad
10209;5;25/11/2004;11030;72;4301;2
10210;1;10/11/2004;3724;59;9250;3
10210;2;10/11/2004;3724;69;6593;1
10210;3;10/11/2004;3724;31;380;2
10210;4;10/11/2004;3724;94;3565;2
10210;5;10/11/2004;3724;80;1689;2
10210;6;10/11/2004;3724;18;2102;1
10210;7;10/11/2004;3724;35;8919;1
10210;8;10/11/2004;3724;27;7116;1
10211;1;15/11/2004;3811;56;8013;1
10211;2;15/11/2004;3811;35;3409;1
10211;3;15/11/2004;3811;6;8698;3
10211;4;15/11/2004;3811;63;7090;1
10211;5;15/11/2004;3811;20;9571;2
10211;6;15/11/2004;3811;31;864;3
10211;7;15/11/2004;3811;36;2149;3
10212;1;28/11/2004;5057;21;6748;2
10212;2;28/11/2004;5057;49;6216;3
10212;3;28/11/2004;5057;35;6830;2
10213;1;27/11/2004;7889;45;5850;2
10213;2;27/11/2004;7889;4;984;2
10213;3;27/11/2004;7889;41;6270;2
10213;4;27/11/2004;7889;44;4438;2
10214;1;7/11/2004;3055;85;6216;3
10214;2;7/11/2004;3055;7;490;3
10215;1;16/11/2004;19119;90;2194;3
10215;2;16/11/2004;19119;69;4035;3
10215;3;16/11/2004;19119;84;6489;1
10215;4;16/11/2004;19119;76;3543;2
10215;5;16/11/2004;19119;51;4808;1
10215;6;16/11/2004;19119;97;9381;1
10215;7;16/11/2004;19119;70;5212;1
10215;8;16/11/2004;19119;44;4520;1
10216;1;15/11/2004;17916;26;485;2
10216;2;15/11/2004;17916;41;8527;3
10216;3;15/11/2004;17916;94;1204;3
10216;4;15/11/2004;17916;32;5066;2
10216;5;15/11/2004;17916;74;8576;2
10216;6;15/11/2004;17916;27;5275;1
10216;7;15/11/2004;17916;49;3599;3
10217;1;28/11/2004;176;17;5564;2
10217;2;28/11/2004;176;15;4582;2
10217;3;28/11/2004;176;23;5639;3
10218;1;16/11/2004;316;26;9116;3
10219;1;21/11/2004;19201;89;6302;1
10219;2;21/11/2004;19201;40;4463;1
10219;3;21/11/2004;19201;77;8789;1
10219;4;21/11/2004;19201;75;7326;2
10219;5;21/11/2004;19201;19;3807;1
10220;1;11/11/2004;5968;66;5704;2
10220;2;11/11/2004;5968;41;8525;1
10220;3;11/11/2004;5968;89;1520;2
10220;4;11/11/2004;5968;36;79;3
10221;1;13/11/2004;2704;58;9074;2
10221;2;13/11/2004;2704;61;3037;1
10221;3;13/11/2004;2704;94;9256;3
10221;4;13/11/2004;2704;46;2511;2
10222;1;3/11/2004;2598;91;5362;1
10222;2;3/11/2004;2598;87;8954;3
10222;3;3/11/2004;2598;34;3545;3
10222;4;3/11/2004;2598;15;2278;3
10222;5;3/11/2004;2598;84;6542;1
10222;6;3/11/2004;2598;85;9534;3
10222;7;3/11/2004;2598;9;4966;3
10222;8;3/11/2004;2598;7;4888;3
10223;1;3/11/2004;3556;41;5587;2
10224;1;1/11/2004;9684;55;8560;2
10224;2;1/11/2004;9684;90;4037;2
10224;3;1/11/2004;9684;96;3830;3
10225;1;18/11/2004;5567;80;2749;1
10225;2;18/11/2004;5567;73;8667;3
10225;3;18/11/2004;5567;70;1213;3
10225;4;18/11/2004;5567;71;7351;2
10225;5;18/11/2004;5567;28;7813;1
10225;6;18/11/2004;5567;85;5465;3
10225;7;18/11/2004;5567;32;4016;3
10225;8;18/11/2004;5567;31;8813;3
10225;9;18/11/2004;5567;43;3946;3
10226;1;14/11/2004;18083;79;4842;2
10226;2;14/11/2004;18083;45;8318;3
10226;3;14/11/2004;18083;19;5214;2
10227;1;5/11/2004;6691;43;3755;1
10227;2;5/11/2004;6691;8;3494;2
10227;3;5/11/2004;6691;27;478;1
10227;4;5/11/2004;6691;79;1145;3
10228;1;10/11/2004;13218;37;4796;2
10228;2;10/11/2004;13218;56;6699;3
10228;3;10/11/2004;13218;76;4919;1
10228;4;10/11/2004;13218;80;7783;3
10228;5;10/11/2004;13218;79;4147;1
10228;6;10/11/2004;13218;13;2512;1
10228;7;10/11/2004;13218;69;1296;3
10229;1;20/11/2004;5500;17;6954;2
10230;1;8/11/2004;893;61;1290;1
10230;2;8/11/2004;893;92;1311;2
10230;3;8/11/2004;893;59;7545;3
10231;1;5/11/2004;4681;12;1081;3
10231;2;5/11/2004;4681;18;9310;3
10231;3;5/11/2004;4681;79;5869;2
10231;4;5/11/2004;4681;37;1487;3
10231;5;5/11/2004;4681;50;5919;1
10231;6;5/11/2004;4681;72;6104;1
10231;7;5/11/2004;4681;99;5532;3
10231;8;5/11/2004;4681;5;2839;1
10232;1;6/11/2004;10764;48;8403;2
10232;2;6/11/2004;10764;42;2725;3
10233;1;26/11/2004;539;23;2610;1
10234;1;25/11/2004;7380;50;2553;3
10234;2;25/11/2004;7380;98;992;2
10234;3;25/11/2004;7380;37;5763;3
10234;4;25/11/2004;7380;36;6821;1
10234;5;25/11/2004;7380;22;9484;1
10234;6;25/11/2004;7380;28;9040;1
10234;7;25/11/2004;7380;59;4838;1
10235;1;24/11/2004;15538;76;1991;2
10235;2;24/11/2004;15538;45;5821;1
10235;3;24/11/2004;15538;9;5820;2
10235;4;24/11/2004;15538;32;644;3
10235;5;24/11/2004;15538;22;6253;3
10235;6;24/11/2004;15538;33;2119;3
10236;1;20/11/2004;9343;26;8711;1
10236;2;20/11/2004;9343;62;4309;2
10236;3;20/11/2004;9343;53;2781;2
10236;4;20/11/2004;9343;24;7884;1
10236;5;20/11/2004;9343;81;6115;1
10236;6;20/11/2004;9343;39;2858;2
10236;7;20/11/2004;9343;71;491;2
10237;1;30/11/2004;4961;87;3064;3
10237;2;30/11/2004;4961;19;9655;2
10237;3;30/11/2004;4961;86;5481;2
10237;4;30/11/2004;4961;80;2577;3
10237;5;30/11/2004;4961;18;3675;3
10237;6;30/11/2004;4961;6;2271;3
10238;1;20/11/2004;1962;41;6513;1
10239;1;14/11/2004;8792;35;7118;3
10240;1;14/11/2004;15215;51;88;2
10240;2;14/11/2004;15215;66;84;1
10240;3;14/11/2004;15215;35;1168;3
10240;4;14/11/2004;15215;82;6857;2
10241;1;17/11/2004;18867;77;8417;2
10241;2;17/11/2004;18867;42;8146;2
10241;3;17/11/2004;18867;74;7499;3
10241;4;17/11/2004;18867;94;5488;2
10241;5;17/11/2004;18867;71;407;3
10241;6;17/11/2004;18867;23;8407;2
10241;7;17/11/2004;18867;19;564;2
10241;8;17/11/2004;18867;31;1946;2
10241;9;17/11/2004;18867;72;3131;2
10242;1;28/11/2004;6437;28;6369;1
10242;2;28/11/2004;6437;28;9138;1
10242;3;28/11/2004;6437;69;6757;2
10242;4;28/11/2004;6437;64;2659;1
10242;5;28/11/2004;6437;92;4102;1
10242;6;28/11/2004;6437;64;7522;1
10242;7;28/11/2004;6437;60;5874;2
10242;8;28/11/2004;6437;14;133;1
10242;9;28/11/2004;6437;9;9032;1
10243;1;4/11/2004;14877;65;2962;3
10243;2;4/11/2004;14877;77;6871;2
10244;1;7/11/2004;12373;82;5586;2
10245;1;4/11/2004;9446;70;9505;1
10245;2;4/11/2004;9446;3;8868;2
10245;3;4/11/2004;9446;37;2640;2
10245;4;4/11/2004;9446;6;5853;3
10245;5;4/11/2004;9446;94;1410;2
10245;6;4/11/2004;9446;68;9873;1
10245;7;4/11/2004;9446;54;6525;1
10245;8;4/11/2004;9446;1;7880;1
10246;1;10/11/2004;1683;77;6934;1
10246;2;10/11/2004;1683;22;6151;2
10246;3;10/11/2004;1683;60;2100;1
10246;4;10/11/2004;1683;36;1925;1
10246;5;10/11/2004;1683;17;6459;1
10246;6;10/11/2004;1683;99;1071;2
10246;7;10/11/2004;1683;90;2394;3
10246;8;10/11/2004;1683;32;9569;2
10246;9;10/11/2004;1683;48;6328;2
10247;1;11/11/2004;15474;57;8178;3
10247;2;11/11/2004;15474;36;4620;2
10247;3;11/11/2004;15474;95;9743;3
10247;4;11/11/2004;15474;86;6898;3
10248;1;24/11/2004;7664;13;77;1
10248;2;24/11/2004;7664;45;5565;1
10248;3;24/11/2004;7664;11;5192;1
10248;4;24/11/2004;7664;3;2832;2
10249;1;24/11/2004;10450;15;258;1
10249;2;24/11/2004;10450;28;2977;2
10249;3;24/11/2004;10450;29;265;2
10249;4;24/11/2004;10450;65;7221;3
10249;5;24/11/2004;10450;40;2316;1
10249;6;24/11/2004;10450;60;4500;1
10249;7;24/11/2004;10450;38;9554;1
10250;1;3/11/2004;14463;58;1060;2
10251;1;9/11/2004;13250;48;8649;1
10251;2;9/11/2004;13250;43;4170;2
10251;3;9/11/2004;13250;76;5365;1
10251;4;9/11/2004;13250;2;4190;2
10251;5;9/11/2004;13250;18;2898;3
10251;6;9/11/2004;13250;20;9425;1
10251;7;9/11/2004;13250;41;1550;2
10251;8;9/11/2004;13250;100;1606;2
10252;1;26/11/2004;12210;49;7503;3
10252;2;26/11/2004;12210;48;5270;1
10252;3;26/11/2004;12210;33;7499;2
10252;4;26/11/2004;12210;83;8038;1
10252;5;26/11/2004;12210;35;2954;2
10252;6;26/11/2004;12210;62;8120;1
10252;7;26/11/2004;12210;12;5485;1
10252;8;26/11/2004;12210;22;8237;1
10253;1;8/11/2004;4852;24;9592;2
10253;2;8/11/2004;4852;58;8719;1
10253;3;8/11/2004;4852;85;2540;1
10253;4;8/11/2004;4852;11;5008;1
10253;5;8/11/2004;4852;8;6429;1
10253;6;8/11/2004;4852;91;9063;2
10254;1;24/11/2004;8665;22;662;2
10254;2;24/11/2004;8665;5;5412;2
10254;3;24/11/2004;8665;55;45;2
10254;4;24/11/2004;8665;41;5217;2
10254;5;24/11/2004;8665;59;5819;2
10255;1;20/11/2004;16953;90;4033;2
10255;2;20/11/2004;16953;40;8742;1
10255;3;20/11/2004;16953;53;6613;1
10256;1;10/11/2004;3241;69;2553;1
10256;2;10/11/2004;3241;47;3435;1
10256;3;10/11/2004;3241;33;5701;1
10256;4;10/11/2004;3241;23;5452;2
10256;5;10/11/2004;3241;56;4797;1
10256;6;10/11/2004;3241;52;9977;2
10256;7;10/11/2004;3241;16;4393;2
10256;8;10/11/2004;3241;13;369;1
10256;9;10/11/2004;3241;97;8647;3
10257;1;27/11/2004;9052;68;9997;3
10257;2;27/11/2004;9052;15;5471;2
10257;3;27/11/2004;9052;58;9615;3
10258;1;25/11/2004;3840;61;3288;1
10259;1;4/11/2004;17977;4;5351;2
10259;2;4/11/2004;17977;59;7348;2
10259;3;4/11/2004;17977;77;1218;1
10259;4;4/11/2004;17977;35;521;1
10259;5;4/11/2004;17977;32;1951;3
10259;6;4/11/2004;17977;37;8332;1
10260;1;12/11/2004;15848;47;6258;3
10260;2;12/11/2004;15848;80;300;2
10260;3;12/11/2004;15848;95;7375;3
10260;4;12/11/2004;15848;4;7791;2
10261;1;28/11/2004;2158;80;68;3
10262;1;21/11/2004;10835;87;745;2
10262;2;21/11/2004;10835;14;5918;1
10262;3;21/11/2004;10835;95;7671;3
10262;4;21/11/2004;10835;48;433;2
10263;1;26/11/2004;8251;93;7816;1
10263;2;26/11/2004;8251;38;693;3
10264;1;19/11/2004;16134;62;3491;2
10264;2;19/11/2004;16134;12;4925;1
10264;3;19/11/2004;16134;6;6300;2
10264;4;19/11/2004;16134;94;8889;1
10265;1;2/11/2004;7512;87;9841;1
10265;2;2/11/2004;7512;38;2418;3
10266;1;4/11/2004;5701;68;6976;3
10266;2;4/11/2004;5701;59;1462;2
10266;3;4/11/2004;5701;49;7625;1
10266;4;4/11/2004;5701;45;2906;2
10266;5;4/11/2004;5701;67;221;3
10266;6;4/11/2004;5701;35;7525;2
10266;7;4/11/2004;5701;85;5504;1
10266;8;4/11/2004;5701;99;4111;1
10266;9;4/11/2004;5701;5;7442;1
10267;1;15/11/2004;15701;86;9004;2
10267;2;15/11/2004;15701;26;5464;1
10267;3;15/11/2004;15701;39;4107;2
10268;1;13/11/2004;15242;2;5062;3
10268;2;13/11/2004;15242;41;6039;1
10269;1;30/11/2004;17889;14;8494;2
10269;2;30/11/2004;17889;19;3702;2
10269;3;30/11/2004;17889;95;6340;3
10269;4;30/11/2004;17889;77;5801;2
10269;5;30/11/2004;17889;42;812;1
10269;6;30/11/2004;17889;90;1631;3
10269;7;30/11/2004;17889;91;2973;1
10269;8;30/11/2004;17889;51;4163;3
10269;9;30/11/2004;17889;90;2056;3
10270;1;15/11/2004;12655;95;7575;1
10270;2;15/11/2004;12655;46;8758;2
10271;1;11/11/2004;17054;83;8516;1
10272;1;12/11/2004;4435;30;29;1
10273;1;13/11/2004;1681;48;8408;2
10273;2;13/11/2004;1681;25;6277;1
10273;3;13/11/2004;1681;13;2992;3
10273;4;13/11/2004;1681;64;839;3
10273;5;13/11/2004;1681;8;4660;3
10273;6;13/11/2004;1681;1;9126;1
10274;1;24/11/2004;15766;11;6410;3
10274;2;24/11/2004;15766;49;1319;2
10275;1;29/11/2004;10421;48;5442;3
10275;2;29/11/2004;10421;8;5353;3
10275;3;29/11/2004;10421;97;8012;3
10275;4;29/11/2004;10421;35;5095;2
10275;5;29/11/2004;10421;30;1492;1
10276;1;27/11/2004;8965;100;2465;2
10276;2;27/11/2004;8965;8;6556;1
10276;3;27/11/2004;8965;73;6596;2
10276;4;27/11/2004;8965;11;9472;1
10276;5;27/11/2004;8965;97;5553;2
10276;6;27/11/2004;8965;78;846;3
10276;7;27/11/2004;8965;66;807;1
10276;8;27/11/2004;8965;89;2081;3
10276;9;27/11/2004;8965;79;4802;3
10277;1;16/11/2004;309;93;7090;1
10277;2;16/11/2004;309;11;9551;3
10277;3;16/11/2004;309;55;3441;3
10278;1;10/11/2004;6288;37;7506;2
10278;2;10/11/2004;6288;3;7117;2
10278;3;10/11/2004;6288;69;9157;2
10278;4;10/11/2004;6288;72;6544;2
10278;5;10/11/2004;6288;56;2470;3
10279;1;5/11/2004;6552;38;1225;1
10279;2;5/11/2004;6552;17;1183;2
10279;3;5/11/2004;6552;98;2644;3
10279;4;5/11/2004;6552;56;9478;3
10280;1;1/11/2004;18056;45;7567;1
10280;2;1/11/2004;18056;24;6811;2
10280;3;1/11/2004;18056;17;6904;2
10280;4;1/11/2004;18056;77;854;2
10281;1;26/11/2004;21;36;4720;1
10281;2;26/11/2004;21;6;2350;2
10281;3;26/11/2004;21;61;6354;1
10281;4;26/11/2004;21;9;9960;3
10281;5;26/11/2004;21;71;2528;1
10282;1;12/11/2004;10343;83;4905;3
10282;2;12/11/2004;10343;68;2429;1
10282;3;12/11/2004;10343;88;3192;3
10282;4;12/11/2004;10343;99;4596;1
10283;1;18/11/2004;2999;69;5520;1
10283;2;18/11/2004;2999;4;6791;2
10283;3;18/11/2004;2999;14;7698;1
10283;4;18/11/2004;2999;45;9204;1
10283;5;18/11/2004;2999;74;7810;2
10283;6;18/11/2004;2999;10;85;3
10283;7;18/11/2004;2999;95;3135;1
10284;1;27/11/2004;14117;23;459;1
10284;2;27/11/2004;14117;84;7737;1
10284;3;27/11/2004;14117;58;5907;1
10284;4;27/11/2004;14117;87;2882;1
10284;5;27/11/2004;14117;83;931;3
10284;6;27/11/2004;14117;79;2002;2
10284;7;27/11/2004;14117;31;5589;3
10284;8;27/11/2004;14117;12;7986;1
10285;1;11/11/2004;11366;49;5731;1
10285;2;11/11/2004;11366;40;8409;2
10285;3;11/11/2004;11366;7;9469;1
10286;1;26/11/2004;16761;28;6592;3
10286;2;26/11/2004;16761;72;8899;2
10286;3;26/11/2004;16761;30;1948;2
10286;4;26/11/2004;16761;46;5257;2
10286;5;26/11/2004;16761;53;5308;2
10286;6;26/11/2004;16761;98;3637;3
10287;1;5/11/2004;18449;52;1604;3
10287;2;5/11/2004;18449;80;5104;2
10287;3;5/11/2004;18449;13;1329;1
10287;4;5/11/2004;18449;85;7192;3
10287;5;5/11/2004;18449;53;6650;2
10287;6;5/11/2004;18449;68;1281;2
10287;7;5/11/2004;18449;24;5041;3
10287;8;5/11/2004;18449;3;1288;1
10287;9;5/11/2004;18449;64;8943;1
10288;1;18/11/2004;1781;98;5719;1
10288;2;18/11/2004;1781;27;7404;3
10289;1;23/11/2004;17679;2;8261;1
10289;2;23/11/2004;17679;27;915;2
10289;3;23/11/2004;17679;56;5676;1
10290;1;13/11/2004;5734;61;9527;1
10291;1;18/11/2004;9135;94;6200;1
10291;2;18/11/2004;9135;71;7398;1
10291;3;18/11/2004;9135;99;2977;1
10291;4;18/11/2004;9135;71;3376;3
10291;5;18/11/2004;9135;22;2689;1
10291;6;18/11/2004;9135;81;8050;1
10291;7;18/11/2004;9135;7;9619;2
10292;1;9/11/2004;15757;54;1243;1
10292;2;9/11/2004;15757;93;5892;2
10292;3;9/11/2004;15757;60;5353;3
10292;4;9/11/2004;15757;37;6289;2
10293;1;4/11/2004;4426;90;9425;2
10293;2;4/11/2004;4426;28;6362;3
10293;3;4/11/2004;4426;28;7805;3
10293;4;4/11/2004;4426;77;9212;1
10294;1;25/11/2004;3799;14;2196;1
10294;2;25/11/2004;3799;74;2710;2
10294;3;25/11/2004;3799;86;9456;3
10294;4;25/11/2004;3799;13;8577;1
10294;5;25/11/2004;3799;28;2007;2
10294;6;25/11/2004;3799;36;6140;3
10295;1;8/11/2004;4856;23;4641;1
10295;2;8/11/2004;4856;58;7747;2
10295;3;8/11/2004;4856;83;7331;2
10295;4;8/11/2004;4856;90;887;2
10296;1;11/11/2004;196;63;1998;3
10296;2;11/11/2004;196;23;7559;2
10297;1;30/11/2004;537;78;9790;3
10297;2;30/11/2004;537;72;7;1
10297;3;30/11/2004;537;49;2166;2
10297;4;30/11/2004;537;16;9156;2
10297;5;30/11/2004;537;100;8574;1
10297;6;30/11/2004;537;88;7977;1
10297;7;30/11/2004;537;16;3080;2
10297;8;30/11/2004;537;100;7279;1
10297;9;30/11/2004;537;20;9831;3
10298;1;17/11/2004;6553;42;4754;1
10298;2;17/11/2004;6553;68;137;1
10299;1;14/11/2004;19977;14;9297;1
10299;2;14/11/2004;19977;1;1272;3
10299;3;14/11/2004;19977;64;4166;2
10299;4;14/11/2004;19977;59;5448;1
10300;1;24/11/2004;8041;91;7235;3
10300;2;24/11/2004;8041;65;1643;2
10300;3;24/11/2004;8041;68;8205;1
10300;4;24/11/2004;8041;36;2679;2
10300;5;24/11/2004;8041;30;4750;1
10300;6;24/11/2004;8041;94;5611;3
10301;1;4/11/2004;11493;54;5735;2
10301;2;4/11/2004;11493;61;9230;2
10301;3;4/11/2004;11493;96;6764;1
10301;4;4/11/2004;11493;88;4333;1
10301;5;4/11/2004;11493;47;3939;3
10301;6;4/11/2004;11493;13;4250;1
10302;1;12/11/2004;17928;56;6758;3
10303;1;17/11/2004;9924;18;8712;2
10303;2;17/11/2004;9924;55;9167;2
10303;3;17/11/2004;9924;5;5168;1
10303;4;17/11/2004;9924;68;69;3
10303;5;17/11/2004;9924;14;6025;2
10303;6;17/11/2004;9924;26;1377;2
10303;7;17/11/2004;9924;72;834;3
10303;8;17/11/2004;9924;33;5755;2
10304;1;28/11/2004;19386;59;1575;3
10304;2;28/11/2004;19386;12;2283;3
10304;3;28/11/2004;19386;3;9782;3
10305;1;27/11/2004;10657;96;3554;1
10305;2;27/11/2004;10657;66;5401;1
10305;3;27/11/2004;10657;73;7036;1
10305;4;27/11/2004;10657;30;3090;3
10305;5;27/11/2004;10657;50;7552;3
10305;6;27/11/2004;10657;49;2907;3
10305;7;27/11/2004;10657;57;4367;2
10305;8;27/11/2004;10657;22;7069;1
10305;9;27/11/2004;10657;64;8907;2
10306;1;30/11/2004;7706;91;2600;1
10306;2;30/11/2004;7706;25;765;1
10307;1;3/11/2004;19167;19;9319;1
10307;2;3/11/2004;19167;73;7494;2
10307;3;3/11/2004;19167;1;3984;2
10307;4;3/11/2004;19167;33;5289;3
10307;5;3/11/2004;19167;17;1632;1
10308;1;19/11/2004;9077;16;8279;3
10309;1;3/11/2004;14369;4;1038;2
10310;1;6/11/2004;7275;1;6019;3
10310;2;6/11/2004;7275;55;2224;2
10310;3;6/11/2004;7275;24;1722;1
10311;1;15/11/2004;18430;22;3744;1
10311;2;15/11/2004;18430;65;6048;2
10311;3;15/11/2004;18430;75;4390;1
10311;4;15/11/2004;18430;56;9913;2
10311;5;15/11/2004;18430;33;2789;3
10311;6;15/11/2004;18430;86;4992;2
10311;7;15/11/2004;18430;15;5376;3
10311;8;15/11/2004;18430;50;3952;2
10311;9;15/11/2004;18430;36;4392;2
10312;1;1/11/2004;1112;61;7499;1
10312;2;1/11/2004;1112;14;9796;3
10312;3;1/11/2004;1112;49;2235;2
10312;4;1/11/2004;1112;54;8435;3
10312;5;1/11/2004;1112;53;3761;1
10312;6;1/11/2004;1112;36;47;3
10313;1;23/11/2004;8872;69;593;2
10313;2;23/11/2004;8872;4;5657;2
10313;3;23/11/2004;8872;28;8295;1
10313;4;23/11/2004;8872;98;5548;1
10313;5;23/11/2004;8872;7;7445;3
10313;6;23/11/2004;8872;84;8074;3
10313;7;23/11/2004;8872;25;495;2
10314;1;11/11/2004;15985;77;7213;3
10314;2;11/11/2004;15985;62;8143;2
10314;3;11/11/2004;15985;65;7966;1
10314;4;11/11/2004;15985;24;7825;3
10315;1;6/11/2004;10755;81;2843;1
10315;2;6/11/2004;10755;94;8585;3
10315;3;6/11/2004;10755;60;8623;3
10315;4;6/11/2004;10755;70;9531;2
10316;1;28/11/2004;13950;90;4469;2
10316;2;28/11/2004;13950;16;3740;3
10316;3;28/11/2004;13950;31;2595;1
10316;4;28/11/2004;13950;96;1388;3
10316;5;28/11/2004;13950;13;443;3
10316;6;28/11/2004;13950;39;5454;3
10316;7;28/11/2004;13950;87;1433;1
10317;1;20/11/2004;6286;1;6897;1
10317;2;20/11/2004;6286;97;1906;2
10317;3;20/11/2004;6286;4;9997;1
10317;4;20/11/2004;6286;71;2359;3
10317;5;20/11/2004;6286;46;4699;1
10317;6;20/11/2004;6286;89;6502;3
10317;7;20/11/2004;6286;60;8681;1
10317;8;20/11/2004;6286;35;3410;1
10318;1;28/11/2004;12010;61;5812;2
10319;1;30/11/2004;2531;75;4544;3
10319;2;30/11/2004;2531;65;4493;1
10320;1;23/11/2004;2777;80;6869;2
10320;2;23/11/2004;2777;76;9964;3
10320;3;23/11/2004;2777;63;4220;2
10320;4;23/11/2004;2777;22;711;1
10320;5;23/11/2004;2777;90;3469;3
10320;6;23/11/2004;2777;91;1691;3
10320;7;23/11/2004;2777;7;1811;1
10320;8;23/11/2004;2777;55;2883;2
10320;9;23/11/2004;2777;80;1078;3
10321;1;28/11/2004;1990;50;2344;2
10321;2;28/11/2004;1990;95;9946;3
10322;1;24/11/2004;14950;70;6910;2
10322;2;24/11/2004;14950;7;7091;3
10322;3;24/11/2004;14950;20;4321;1
10323;1;5/11/2004;10062;67;4422;2
10323;2;5/11/2004;10062;69;1881;2
10323;3;5/11/2004;10062;35;4413;2
10323;4;5/11/2004;10062;14;1436;2
10323;5;5/11/2004;10062;54;3457;1
10324;1;20/11/2004;6832;72;7919;1
10324;2;20/11/2004;6832;94;5666;2
10324;3;20/11/2004;6832;57;9178;2
10324;4;20/11/2004;6832;64;8019;2
10324;5;20/11/2004;6832;24;8983;2
10324;6;20/11/2004;6832;51;2961;1
10324;7;20/11/2004;6832;22;6420;2
10324;8;20/11/2004;6832;42;8334;3
10325;1;29/11/2004;5510;2;8987;2
10325;2;29/11/2004;5510;72;6141;1
10326;1;7/11/2004;19194;46;3013;1
10326;2;7/11/2004;19194;6;7389;1
10326;3;7/11/2004;19194;21;4356;1
10326;4;7/11/2004;19194;27;6552;2
10326;5;7/11/2004;19194;84;6943;2
10326;6;7/11/2004;19194;63;9622;2
10326;7;7/11/2004;19194;64;9679;1
10326;8;7/11/2004;19194;69;9228;2
10327;1;22/11/2004;15122;6;316;3
10327;2;22/11/2004;15122;90;7951;3
10327;3;22/11/2004;15122;54;3305;2
10327;4;22/11/2004;15122;87;9723;2
10327;5;22/11/2004;15122;78;3688;1
10327;6;22/11/2004;15122;35;3939;3
10328;1;10/11/2004;2654;56;4381;2
10328;2;10/11/2004;2654;92;1161;1
10328;3;10/11/2004;2654;15;8752;1
10328;4;10/11/2004;2654;56;7249;3
10328;5;10/11/2004;2654;70;3364;2
10328;6;10/11/2004;2654;42;4528;1
10328;7;10/11/2004;2654;44;4038;3
10329;1;22/11/2004;8706;75;3655;3
10329;2;22/11/2004;8706;98;9054;2
10329;3;22/11/2004;8706;1;4479;1
10329;4;22/11/2004;8706;45;3996;3
10329;5;22/11/2004;8706;46;9442;3
10330;1;30/11/2004;14145;83;1255;2
10330;2;30/11/2004;14145;80;5448;1
10330;3;30/11/2004;14145;73;6834;1
10330;4;30/11/2004;14145;76;8437;1
10331;1;28/11/2004;5930;39;2041;3
10331;2;28/11/2004;5930;13;7563;3
10331;3;28/11/2004;5930;78;2612;1
10332;1;21/11/2004;3331;68;4407;3
10332;2;21/11/2004;3331;75;9833;2
10333;1;18/11/2004;19154;40;3702;1
10334;1;21/11/2004;18300;84;1846;1
10334;2;21/11/2004;18300;58;3830;1
10334;3;21/11/2004;18300;81;3583;2
10334;4;21/11/2004;18300;54;4229;2
10335;1;7/11/2004;3581;70;3007;1
10335;2;7/11/2004;3581;45;6392;3
10335;3;7/11/2004;3581;27;1813;1
10335;4;7/11/2004;3581;38;6189;1
10335;5;7/11/2004;3581;17;4646;1
10336;1;4/11/2004;11131;41;7740;3
10336;2;4/11/2004;11131;88;4074;3
10336;3;4/11/2004;11131;94;3222;2
10336;4;4/11/2004;11131;92;539;3
10336;5;4/11/2004;11131;66;6938;2
10337;1;5/11/2004;2332;79;2956;1
10337;2;5/11/2004;2332;30;8358;2
10337;3;5/11/2004;2332;88;3602;2
10337;4;5/11/2004;2332;66;3563;2
10338;1;17/11/2004;19501;6;1793;3
10339;1;18/11/2004;9164;57;4171;3
10339;2;18/11/2004;9164;68;3418;3
10339;3;18/11/2004;9164;22;3197;2
10339;4;18/11/2004;9164;43;4443;1
10340;1;25/11/2004;11918;54;9590;2
10340;2;25/11/2004;11918;2;1028;3
10340;3;25/11/2004;11918;61;218;2
10340;4;25/11/2004;11918;85;2696;2
10340;5;25/11/2004;11918;87;42;3
10340;6;25/11/2004;11918;2;3531;3
10340;7;25/11/2004;11918;96;8434;2
10340;8;25/11/2004;11918;49;5381;2
10341;1;30/11/2004;17171;80;5863;1
10341;2;30/11/2004;17171;82;1467;3
10341;3;30/11/2004;17171;47;5062;2
10341;4;30/11/2004;17171;51;9193;1
10342;1;6/11/2004;985;49;4748;1
10342;2;6/11/2004;985;3;9405;2
10343;1;20/11/2004;4201;15;343;1
10343;2;20/11/2004;4201;53;3760;3
10343;3;20/11/2004;4201;4;7599;3
10343;4;20/11/2004;4201;57;2968;3
10343;5;20/11/2004;4201;40;7725;1
10343;6;20/11/2004;4201;41;1579;2
10344;1;6/11/2004;6091;90;8954;1
10344;2;6/11/2004;6091;42;9961;1
10344;3;6/11/2004;6091;82;2332;1
10344;4;6/11/2004;6091;28;2278;3
10344;5;6/11/2004;6091;63;2912;1
10344;6;6/11/2004;6091;31;2045;3
10344;7;6/11/2004;6091;2;3783;1
10345;1;19/11/2004;8250;16;2901;1
10345;2;19/11/2004;8250;45;9087;2
10345;3;19/11/2004;8250;12;8168;3
10345;4;19/11/2004;8250;33;6523;3
10345;5;19/11/2004;8250;68;399;3
10345;6;19/11/2004;8250;8;2792;1
10345;7;19/11/2004;8250;76;5105;1
10345;8;19/11/2004;8250;4;4885;2
10345;9;19/11/2004;8250;37;2567;3
10346;1;18/11/2004;9688;69;6526;2
10346;2;18/11/2004;9688;12;8428;1
10346;3;18/11/2004;9688;5;7129;2
10346;4;18/11/2004;9688;88;4433;1
10346;5;18/11/2004;9688;82;4562;3
10346;6;18/11/2004;9688;14;857;2
10346;7;18/11/2004;9688;99;3202;3
