id_producto;Nombre;Precio;id_categoria
7803;AIRPORT SLACKER;14.99;3
7804;AIRPORT SLEEPING;24.99;4
7805;AIRPORT SLEEPLESS;12.99;13
7806;AIRPORT SLEEPY;19.99;13
7807;AIRPORT SLEUTH;9.99;9
7808;AIRPORT SLING;24.99;16
7809;AIRPORT SLIPPER;9.99;15
7810;AIRPORT SLUMS;13.99;3
7811;AIRPORT SMILE;14.99;11
7812;AIRPORT SMOKING;29.99;10
7813;AIRPORT SMOOCHY;23.99;8
7814;AIRPORT SNATCH;20.99;6
7815;AIRPORT SNATCHERS;28.99;1
7816;AIRPORT SNOWMAN;20.99;15
7817;AIRPORT SOLDIERS;27.99;7
7818;AIRPORT SOMETHING;25.99;10
7819;AIRPORT SONG;15.99;10
7820;AIRPORT SONS;16.99;10
7821;AIRPORT SORORITY;16.99;11
7822;AIRPORT SOUP;26.99;15
7823;AIRPORT SOUTH;29.99;4
7824;AIRPORT SPARTACUS;28.99;15
7825;AIRPORT SPEAKEASY;16.99;1
7826;AIRPORT SPEED;11.99;4
7827;AIRPORT SPICE;26.99;8
7828;AIRPORT SPIKING;27.99;3
7829;AIRPORT SPINAL;10.99;13
7830;AIRPORT SPIRIT;22.99;6
7831;AIRPORT SPIRITED;27.99;14
7832;AIRPORT SPLASH;18.99;5
7833;AIRPORT SPLENDOR;18.99;5
7834;AIRPORT SPOILERS;20.99;11
7835;AIRPORT SPY;25.99;7
7836;AIRPORT SQUAD;27.99;1
7837;AIRPORT STAGE;10.99;10
7838;AIRPORT STAGECOACH;29.99;3
7839;AIRPORT STALLION;26.99;10
7840;AIRPORT STAMPEDE;13.99;12
7841;AIRPORT STAR;17.99;12
7842;AIRPORT STATE;14.99;7
7843;AIRPORT STEEL;27.99;11
7844;AIRPORT STEERS;11.99;13
7845;AIRPORT STEPMOM;24.99;16
7846;AIRPORT STING;26.99;2
7847;AIRPORT STOCK;20.99;15
7848;AIRPORT STONE;11.99;3
7849;AIRPORT STORM;29.99;13
7850;AIRPORT STORY;24.99;3
7851;AIRPORT STRAIGHT;21.99;9
7852;AIRPORT STRANGELOVE;24.99;13
7853;AIRPORT STRANGER;13.99;9
7854;AIRPORT STRANGERS;9.99;14
7855;AIRPORT STREAK;11.99;9
7856;AIRPORT STREETCAR;9.99;1
7857;AIRPORT STRICTLY;23.99;7
7858;AIRPORT SUBMARINE;14.99;2
7859;AIRPORT SUGAR;20.99;3
7860;AIRPORT SUICIDES;11.99;9
7861;AIRPORT SUIT;19.99;2
7862;AIRPORT SUMMER;12.99;4
7863;AIRPORT SUN;18.99;14
7864;AIRPORT SUNDANCE;21.99;2
7865;AIRPORT SUNRISE;9.99;14
7866;AIRPORT SUNSET;28.99;14
7867;AIRPORT SUPER;14.99;13
7868;AIRPORT SUPERFLY;28.99;3
7869;AIRPORT SUSPECTS;22.99;13
7870;AIRPORT SWARM;23.99;7
7871;AIRPORT SWEDEN;11.99;10
7872;AIRPORT SWEET;24.99;7
7873;AIRPORT SWEETHEARTS;28.99;15
7874;AIRPORT TADPOLE;19.99;2
7875;AIRPORT TALENTED;12.99;11
7876;AIRPORT TARZAN;20.99;2
7877;AIRPORT TAXI;21.99;16
7878;AIRPORT TEEN;27.99;11
7879;AIRPORT TELEGRAPH;21.99;14
7880;AIRPORT TELEMARK;9.99;12
7881;AIRPORT TEMPLE;14.99;10
7882;AIRPORT TENENBAUMS;14.99;14
7883;AIRPORT TEQUILA;15.99;11
7884;AIRPORT TERMINATOR;23.99;1
7885;AIRPORT TEXAS;9.99;14
7886;AIRPORT THEORY;25.99;13
7887;AIRPORT THIEF;12.99;3
7888;AIRPORT THIN;20.99;11
7889;AIRPORT TIES;14.99;12
7890;AIRPORT TIGHTS;21.99;11
7891;AIRPORT TIMBERLAND;22.99;4
7892;AIRPORT TITANIC;16.99;6
7893;AIRPORT TITANS;22.99;5
7894;AIRPORT TOMATOES;20.99;8
7895;AIRPORT TOMORROW;26.99;7
7896;AIRPORT TOOTSIE;28.99;13
7897;AIRPORT TORQUE;16.99;9
7898;AIRPORT TOURIST;17.99;13
7899;AIRPORT TOWERS;14.99;9
7900;AIRPORT TOWN;13.99;3
7901;AIRPORT TRACY;18.99;7
7902;AIRPORT TRADING;9.99;5
7903;AIRPORT TRAFFIC;14.99;13
7904;AIRPORT TRAIN;26.99;1
7905;AIRPORT TRAINSPOTTING;11.99;16
7906;AIRPORT TRAMP;16.99;14
7907;AIRPORT TRANSLATION;11.99;6
7908;AIRPORT TRAP;19.99;2
7909;AIRPORT TREASURE;9.99;16
7910;AIRPORT TREATMENT;27.99;3
7911;AIRPORT TRIP;10.99;15
7912;AIRPORT TROJAN;11.99;6
7913;AIRPORT TROOPERS;15.99;14
7914;AIRPORT TROUBLE;29.99;14
7915;AIRPORT TRUMAN;12.99;1
7916;AIRPORT TURN;21.99;9
7917;AIRPORT TUXEDO;17.99;13
7918;AIRPORT TWISTED;24.99;8
7919;AIRPORT TYCOON;20.99;7
7920;AIRPORT UNBREAKABLE;23.99;16
7921;AIRPORT UNCUT;10.99;13
7922;AIRPORT UNDEFEATED;21.99;15
7923;AIRPORT UNFAITHFUL;14.99;6
7924;AIRPORT UNFORGIVEN;25.99;12
7925;AIRPORT UNITED;25.99;7
7926;AIRPORT UNTOUCHABLES;14.99;13
7927;AIRPORT UPRISING;17.99;7
7928;AIRPORT UPTOWN;17.99;8
7929;AIRPORT USUAL;23.99;9
7930;AIRPORT VACATION;11.99;15
7931;AIRPORT VALENTINE;23.99;9
7932;AIRPORT VALLEY;28.99;4
7933;AIRPORT VAMPIRE;18.99;3
7934;AIRPORT VANILLA;25.99;9
7935;AIRPORT VANISHED;21.99;14
7936;AIRPORT VANISHING;13.99;14
7937;AIRPORT VARSITY;23.99;15
7938;AIRPORT VELVET;29.99;5
7939;AIRPORT VERTIGO;14.99;2
7940;AIRPORT VICTORY;22.99;6
7941;AIRPORT VIDEOTAPE;15.99;1
7942;AIRPORT VIETNAM;19.99;11
7943;AIRPORT VILLAIN;14.99;4
7944;AIRPORT VIRGIN;10.99;1
7945;AIRPORT VIRGINIAN;28.99;2
7946;AIRPORT VIRTUAL;29.99;12
7947;AIRPORT VISION;15.99;8
7948;AIRPORT VOICE;14.99;9
7949;AIRPORT VOLCANO;27.99;14
7950;AIRPORT VOLUME;18.99;3
7951;AIRPORT VOYAGE;26.99;7
7952;AIRPORT WAGON;22.99;16
7953;AIRPORT WAIT;11.99;10
7954;AIRPORT WAKE;28.99;4
7955;AIRPORT WALLS;17.99;9
7956;AIRPORT WANDA;24.99;2
7957;AIRPORT WAR;13.99;9
7958;AIRPORT WARDROBE;24.99;4
7959;AIRPORT WARLOCK;15.99;2
7960;AIRPORT WARS;21.99;8
7961;AIRPORT WASH;15.99;10
7962;AIRPORT WASTELAND;27.99;9
7963;AIRPORT WATCH;12.99;9
7964;AIRPORT WATERFRONT;24.99;15
7965;AIRPORT WATERSHIP;16.99;9
7966;AIRPORT WEDDING;29.99;12
7967;AIRPORT WEEKEND;23.99;16
7968;AIRPORT WEREWOLF;21.99;12
7969;AIRPORT WEST;22.99;9
7970;AIRPORT WESTWARD;26.99;15
7971;AIRPORT WHALE;29.99;14
7972;AIRPORT WHISPERER;23.99;2
7973;AIRPORT WIFE;11.99;16
7974;AIRPORT WILD;17.99;15
7975;AIRPORT WILLOW;9.99;16
7976;AIRPORT WIND;28.99;3
7977;AIRPORT WINDOW;28.99;11
7978;AIRPORT WISDOM;12.99;10
7979;AIRPORT WITCHES;19.99;14
7980;AIRPORT WIZARD;22.99;16
7981;AIRPORT WOLVES;20.99;16
7982;AIRPORT WOMEN;18.99;7
7983;AIRPORT WON;10.99;8
7984;AIRPORT WONDERFUL;20.99;16
7985;AIRPORT WONDERLAND;28.99;10
7986;AIRPORT WONKA;24.99;6
7987;AIRPORT WORDS;17.99;1
7988;AIRPORT WORKER;12.99;8
7989;AIRPORT WORKING;26.99;11
7990;AIRPORT WORLD;18.99;2
7991;AIRPORT WORST;22.99;15
7992;AIRPORT WRATH;18.99;11
7993;AIRPORT WRONG;14.99;3
7994;AIRPORT WYOMING;12.99;16
7995;AIRPORT YENTL;16.99;5
7996;AIRPORT YOUNG;12.99;1
7997;AIRPORT YOUTH;9.99;6
7998;AIRPORT ZHIVAGO;18.99;9
7999;AIRPORT ZOOLANDER;18.99;13
8000;AIRPORT ZORRO;13.99;2
8001;ALABAMA ACADEMY;11.99;13
8002;ALABAMA ACE;16.99;16
8003;ALABAMA ADAPTATION;20.99;13
8004;ALABAMA AFFAIR;21.99;16
8005;ALABAMA AFRICAN;15.99;6
8006;ALABAMA AGENT;28.99;14
8007;ALABAMA AIRPLANE;13.99;3
8008;ALABAMA AIRPORT;15.99;9
8009;ALABAMA ALABAMA;28.99;13
8010;ALABAMA ALADDIN;10.99;15
8011;ALABAMA ALAMO;29.99;12
8012;ALABAMA ALASKA;27.99;15
8013;ALABAMA ALI;22.99;16
8014;ALABAMA ALICE;9.99;7
8015;ALABAMA ALIEN;13.99;16
8016;ALABAMA ALLEY;16.99;2
8017;ALABAMA ALONE;15.99;2
8018;ALABAMA ALTER;28.99;6
8019;ALABAMA AMADEUS;20.99;12
8020;ALABAMA AMELIE;25.99;3
8021;ALABAMA AMERICAN;10.99;13
8022;ALABAMA AMISTAD;14.99;9
8023;ALABAMA ANACONDA;27.99;9
8024;ALABAMA ANALYZE;20.99;10
8025;ALABAMA ANGELS;25.99;10
8026;ALABAMA ANNIE;15.99;2
8027;ALABAMA ANONYMOUS;13.99;6
8028;ALABAMA ANTHEM;22.99;11
8029;ALABAMA ANTITRUST;25.99;15
8030;ALABAMA ANYTHING;22.99;7
8031;ALABAMA APACHE;27.99;13
8032;ALABAMA APOCALYPSE;15.99;6
8033;ALABAMA APOLLO;27.99;1
8034;ALABAMA ARABIA;17.99;12
8035;ALABAMA ARACHNOPHOBIA;24.99;6
8036;ALABAMA ARGONAUTS;9.99;6
8037;ALABAMA ARIZONA;13.99;13
8038;ALABAMA ARK;15.99;9
8039;ALABAMA ARMAGEDDON;17.99;7
8040;ALABAMA ARMY;16.99;14
8041;ALABAMA ARSENIC;28.99;11
8042;ALABAMA ARTIST;16.99;6
8043;ALABAMA ATLANTIS;16.99;3
8044;ALABAMA ATTACKS;29.99;11
8045;ALABAMA ATTRACTION;14.99;1
8046;ALABAMA AUTUMN;28.99;6
8047;ALABAMA BABY;28.99;1
8048;ALABAMA BACKLASH;16.99;1
8049;ALABAMA BADMAN;28.99;12
8050;ALABAMA BAKED;14.99;6
8051;ALABAMA BALLOON;15.99;8
8052;ALABAMA BALLROOM;28.99;15
8053;ALABAMA BANG;23.99;11
8054;ALABAMA BANGER;27.99;5
8055;ALABAMA BARBARELLA;10.99;15
8056;ALABAMA BAREFOOT;26.99;14
8057;ALABAMA BASIC;21.99;16
8058;ALABAMA BEACH;22.99;2
8059;ALABAMA BEAR;23.99;10
8060;ALABAMA BEAST;11.99;14
8061;ALABAMA BEAUTY;13.99;13
8062;ALABAMA BED;29.99;5
8063;ALABAMA BEDAZZLED;13.99;5
8064;ALABAMA BEETHOVEN;27.99;4
8065;ALABAMA BEHAVIOR;20.99;4
8066;ALABAMA BENEATH;15.99;2
8067;ALABAMA BERETS;20.99;8
8068;ALABAMA BETRAYED;23.99;7
8069;ALABAMA BEVERLY;27.99;2
8070;ALABAMA BIKINI;15.99;1
8071;ALABAMA BILKO;21.99;15
8072;ALABAMA BILL;24.99;4
8073;ALABAMA BINGO;14.99;12
8074;ALABAMA BIRCH;19.99;16
8075;ALABAMA BIRD;23.99;8
8076;ALABAMA BIRDCAGE;12.99;6
8077;ALABAMA BIRDS;14.99;7
8078;ALABAMA BLACKOUT;10.99;12
8079;ALABAMA BLADE;14.99;9
8080;ALABAMA BLANKET;21.99;4
8081;ALABAMA BLINDNESS;18.99;16
8082;ALABAMA BLOOD;11.99;6
8083;ALABAMA BLUES;17.99;6
8084;ALABAMA BOILED;12.99;16
8085;ALABAMA BONNIE;29.99;14
8086;ALABAMA BOOGIE;22.99;15
8087;ALABAMA BOONDOCK;14.99;11
8088;ALABAMA BORN;12.99;4
8089;ALABAMA BORROWERS;29.99;7
8090;ALABAMA BOULEVARD;23.99;4
8091;ALABAMA BOUND;24.99;2
8092;ALABAMA BOWFINGER;25.99;14
8093;ALABAMA BRANNIGAN;26.99;15
8094;ALABAMA BRAVEHEART;29.99;12
8095;ALABAMA BREAKFAST;25.99;15
8096;ALABAMA BREAKING;25.99;2
8097;ALABAMA BRIDE;11.99;6
8098;ALABAMA BRIGHT;26.99;3
8099;ALABAMA BRINGING;13.99;9
8100;ALABAMA BROOKLYN;10.99;3
8101;ALABAMA BROTHERHOOD;23.99;15
8102;ALABAMA BUBBLE;18.99;16
8103;ALABAMA BUCKET;27.99;6
8104;ALABAMA BUGSY;25.99;4
8105;ALABAMA BULL;23.99;9
8106;ALABAMA BULWORTH;18.99;16
8107;ALABAMA BUNCH;12.99;15
8108;ALABAMA BUTCH;14.99;16
8109;ALABAMA BUTTERFLY;20.99;15
8110;ALABAMA CABIN;25.99;4
8111;ALABAMA CADDYSHACK;11.99;1
8112;ALABAMA CALENDAR;16.99;13
8113;ALABAMA CALIFORNIA;27.99;1
8114;ALABAMA CAMELOT;13.99;13
8115;ALABAMA CAMPUS;17.99;6
8116;ALABAMA CANDIDATE;14.99;7
8117;ALABAMA CANDLES;23.99;12
8118;ALABAMA CANYON;27.99;11
8119;ALABAMA CAPER;10.99;5
8120;ALABAMA CARIBBEAN;18.99;16
8121;ALABAMA CAROL;17.99;5
8122;ALABAMA CARRIE;27.99;5
8123;ALABAMA CASABLANCA;17.99;4
8124;ALABAMA CASPER;26.99;10
8125;ALABAMA CASSIDY;10.99;9
8126;ALABAMA CASUALTIES;23.99;2
8127;ALABAMA CAT;26.99;1
8128;ALABAMA CATCH;12.99;9
8129;ALABAMA CAUSE;21.99;10
8130;ALABAMA CELEBRITY;15.99;7
8131;ALABAMA CENTER;12.99;13
8132;ALABAMA CHAINSAW;17.99;14
8133;ALABAMA CHAMBER;12.99;11
8134;ALABAMA CHAMPION;11.99;15
8135;ALABAMA CHANCE;11.99;14
8136;ALABAMA CHAPLIN;25.99;6
8137;ALABAMA CHARADE;29.99;15
8138;ALABAMA CHARIOTS;28.99;15
8139;ALABAMA CHASING;9.99;7
8140;ALABAMA CHEAPER;19.99;9
8141;ALABAMA CHICAGO;12.99;1
8142;ALABAMA CHICKEN;16.99;10
8143;ALABAMA CHILL;9.99;6
8144;ALABAMA CHINATOWN;26.99;11
8145;ALABAMA CHISUM;24.99;1
8146;ALABAMA CHITTY;13.99;4
8147;ALABAMA CHOCOLAT;13.99;16
8148;ALABAMA CHOCOLATE;13.99;7
8149;ALABAMA CHRISTMAS;29.99;12
8150;ALABAMA CIDER;20.99;16
8151;ALABAMA CINCINATTI;15.99;15
8152;ALABAMA CIRCUS;21.99;10
8153;ALABAMA CITIZEN;24.99;6
8154;ALABAMA CLASH;23.99;12
8155;ALABAMA CLEOPATRA;14.99;12
8156;ALABAMA CLERKS;23.99;15
8157;ALABAMA CLOCKWORK;19.99;11
8158;ALABAMA CLONES;9.99;8
8159;ALABAMA CLOSER;19.99;3
8160;ALABAMA CLUB;18.99;15
8161;ALABAMA CLUE;17.99;15
8162;ALABAMA CLUELESS;17.99;5
8163;ALABAMA CLYDE;18.99;16
8164;ALABAMA COAST;17.99;1
8165;ALABAMA COLDBLOODED;17.99;9
8166;ALABAMA COLOR;28.99;10
8167;ALABAMA COMA;26.99;14
8168;ALABAMA COMANCHEROS;16.99;9
8169;ALABAMA COMFORTS;10.99;16
8170;ALABAMA COMMAND;20.99;6
8171;ALABAMA COMMANDMENTS;17.99;15
8172;ALABAMA CONEHEADS;17.99;11
8173;ALABAMA CONFESSIONS;11.99;1
8174;ALABAMA CONFIDENTIAL;25.99;11
8175;ALABAMA CONFUSED;15.99;1
8176;ALABAMA CONGENIALITY;14.99;2
8177;ALABAMA CONNECTICUT;15.99;4
8178;ALABAMA CONNECTION;27.99;14
8179;ALABAMA CONQUERER;23.99;13
8180;ALABAMA CONSPIRACY;28.99;14
8181;ALABAMA CONTACT;17.99;4
8182;ALABAMA CONTROL;29.99;7
8183;ALABAMA CONVERSATION;29.99;16
8184;ALABAMA CORE;9.99;6
8185;ALABAMA COWBOY;25.99;1
8186;ALABAMA CRAFT;9.99;14
8187;ALABAMA CRANES;27.99;14
8188;ALABAMA CRAZY;13.99;11
8189;ALABAMA CREATURES;19.99;10
8190;ALABAMA CREEPERS;14.99;12
8191;ALABAMA CROOKED;16.99;8
8192;ALABAMA CROSSING;17.99;5
8193;ALABAMA CROSSROADS;11.99;1
8194;ALABAMA CROW;26.99;8
8195;ALABAMA CROWDS;25.99;1
8196;ALABAMA CRUELTY;12.99;2
8197;ALABAMA CRUSADE;16.99;8
8198;ALABAMA CRYSTAL;25.99;13
8199;ALABAMA CUPBOARD;21.99;5
8200;ALABAMA CURTAIN;27.99;13
8201;ALABAMA CYCLONE;29.99;11
8202;ALABAMA DADDY;29.99;13
8203;ALABAMA DAISY;23.99;6
8204;ALABAMA DALMATIONS;16.99;3
8205;ALABAMA DANCES;9.99;12
8206;ALABAMA DANCING;19.99;8
8207;ALABAMA DANGEROUS;26.99;9
8208;ALABAMA DARES;16.99;13
8209;ALABAMA DARKNESS;15.99;12
8210;ALABAMA DARKO;23.99;16
8211;ALABAMA DARLING;26.99;5
8212;ALABAMA DARN;26.99;9
8213;ALABAMA DATE;29.99;1
8214;ALABAMA DAUGHTER;24.99;8
8215;ALABAMA DAWN;13.99;7
8216;ALABAMA DAY;24.99;2
8217;ALABAMA DAZED;10.99;3
8218;ALABAMA DECEIVER;26.99;9
8219;ALABAMA DEEP;17.99;12
8220;ALABAMA DEER;28.99;4
8221;ALABAMA DELIVERANCE;18.99;9
8222;ALABAMA DESERT;20.99;5
8223;ALABAMA DESIRE;18.99;16
8224;ALABAMA DESPERATE;11.99;5
8225;ALABAMA DESTINATION;28.99;6
8226;ALABAMA DESTINY;18.99;9
8227;ALABAMA DETAILS;17.99;9
8228;ALABAMA DETECTIVE;24.99;13
8229;ALABAMA DEVIL;26.99;5
8230;ALABAMA DIARY;23.99;4
8231;ALABAMA DINOSAUR;28.99;10
8232;ALABAMA DIRTY;18.99;9
8233;ALABAMA DISCIPLE;16.99;15
8234;ALABAMA DISTURBING;18.99;10
8235;ALABAMA DIVIDE;15.99;5
8236;ALABAMA DIVINE;16.99;9
8237;ALABAMA DIVORCE;25.99;6
8238;ALABAMA DOCTOR;18.99;3
8239;ALABAMA DOGMA;19.99;3
8240;ALABAMA DOLLS;25.99;10
8241;ALABAMA DONNIE;24.99;1
8242;ALABAMA DOOM;21.99;7
8243;ALABAMA DOORS;16.99;11
8244;ALABAMA DORADO;16.99;9
8245;ALABAMA DOUBLE;25.99;12
8246;ALABAMA DOUBTFIRE;25.99;5
8247;ALABAMA DOWNHILL;10.99;4
8248;ALABAMA DOZEN;18.99;14
8249;ALABAMA DRACULA;23.99;4
8250;ALABAMA DRAGON;20.99;7
8251;ALABAMA DRAGONFLY;23.99;8
8252;ALABAMA DREAM;15.99;9
8253;ALABAMA DRIFTER;14.99;14
8254;ALABAMA DRIVER;12.99;16
8255;ALABAMA DRIVING;28.99;5
8256;ALABAMA DROP;14.99;15
8257;ALABAMA DRUMLINE;22.99;12
8258;ALABAMA DRUMS;15.99;10
8259;ALABAMA DUCK;18.99;2
8260;ALABAMA DUDE;26.99;13
8261;ALABAMA DUFFEL;26.99;7
8262;ALABAMA DUMBO;24.99;14
8263;ALABAMA DURHAM;14.99;10
8264;ALABAMA DWARFS;20.99;3
8265;ALABAMA DYING;11.99;1
8266;ALABAMA DYNAMITE;29.99;5
8267;ALABAMA EAGLES;26.99;1
8268;ALABAMA EARLY;19.99;12
8269;ALABAMA EARRING;21.99;8
8270;ALABAMA EARTH;29.99;16
8271;ALABAMA EASY;16.99;8
8272;ALABAMA EDGE;9.99;16
8273;ALABAMA EFFECT;27.99;2
8274;ALABAMA EGG;15.99;10
8275;ALABAMA EGYPT;27.99;8
8276;ALABAMA ELEMENT;20.99;8
8277;ALABAMA ELEPHANT;22.99;16
8278;ALABAMA ELF;18.99;5
8279;ALABAMA ELIZABETH;14.99;7
8280;ALABAMA EMPIRE;21.99;11
8281;ALABAMA ENCINO;20.99;2
8282;ALABAMA ENCOUNTERS;9.99;14
8283;ALABAMA ENDING;13.99;15
8284;ALABAMA ENEMY;27.99;7
8285;ALABAMA ENGLISH;23.99;6
8286;ALABAMA ENOUGH;18.99;15
8287;ALABAMA ENTRAPMENT;19.99;11
8288;ALABAMA ESCAPE;16.99;1
8289;ALABAMA EVE;18.99;5
8290;ALABAMA EVERYONE;25.99;3
8291;ALABAMA EVOLUTION;13.99;6
8292;ALABAMA EXCITEMENT;18.99;15
8293;ALABAMA EXORCIST;13.99;8
8294;ALABAMA EXPECATIONS;22.99;3
8295;ALABAMA EXPENDABLE;27.99;1
8296;ALABAMA EXPRESS;11.99;15
8297;ALABAMA EXTRAORDINARY;22.99;2
8298;ALABAMA EYES;21.99;14
8299;ALABAMA FACTORY;23.99;2
8300;ALABAMA FALCON;15.99;5
8301;ALABAMA FAMILY;16.99;6
8302;ALABAMA FANTASIA;17.99;14
8303;ALABAMA FANTASY;17.99;10
8304;ALABAMA FARGO;14.99;4
8305;ALABAMA FATAL;24.99;1
8306;ALABAMA FEATHERS;19.99;2
8307;ALABAMA FELLOWSHIP;27.99;2
8308;ALABAMA FERRIS;18.99;3
8309;ALABAMA FEUD;24.99;15
8310;ALABAMA FEVER;15.99;9
8311;ALABAMA FICTION;19.99;1
8312;ALABAMA FIDDLER;16.99;16
8313;ALABAMA FIDELITY;10.99;8
8314;ALABAMA FIGHT;26.99;14
8315;ALABAMA FINDING;26.99;12
8316;ALABAMA FIRE;28.99;8
8317;ALABAMA FIREBALL;16.99;10
8318;ALABAMA FIREHOUSE;25.99;9
8319;ALABAMA FISH;23.99;7
8320;ALABAMA FLAMINGOS;26.99;14
8321;ALABAMA FLASH;28.99;9
8322;ALABAMA FLATLINERS;19.99;9
8323;ALABAMA FLIGHT;13.99;11
8324;ALABAMA FLINTSTONES;22.99;10
8325;ALABAMA FLOATS;20.99;3
8326;ALABAMA FLYING;12.99;4
8327;ALABAMA FOOL;15.99;15
8328;ALABAMA FOREVER;28.99;14
8329;ALABAMA FORREST;25.99;11
8330;ALABAMA FORRESTER;24.99;5
8331;ALABAMA FORWARD;21.99;1
8332;ALABAMA FRANKENSTEIN;28.99;6
8333;ALABAMA FREAKY;11.99;11
8334;ALABAMA FREDDY;10.99;3
8335;ALABAMA FREEDOM;24.99;11
8336;ALABAMA FRENCH;15.99;2
8337;ALABAMA FRIDA;21.99;5
8338;ALABAMA FRISCO;14.99;11
8339;ALABAMA FROGMEN;11.99;9
8340;ALABAMA FRONTIER;13.99;11
8341;ALABAMA FROST;19.99;7
8342;ALABAMA FUGITIVE;22.99;10
8343;ALABAMA FULL;17.99;16
8344;ALABAMA FURY;27.99;14
8345;ALABAMA GABLES;22.99;7
8346;ALABAMA GALAXY;18.99;6
8347;ALABAMA GAMES;11.99;10
8348;ALABAMA GANDHI;24.99;16
8349;ALABAMA GANGS;24.99;10
8350;ALABAMA GARDEN;19.99;3
8351;ALABAMA GASLIGHT;15.99;9
8352;ALABAMA GATHERING;17.99;3
8353;ALABAMA GENTLEMEN;19.99;11
8354;ALABAMA GHOST;20.99;5
8355;ALABAMA GHOSTBUSTERS;16.99;6
8356;ALABAMA GIANT;29.99;13
8357;ALABAMA GILBERT;29.99;9
8358;ALABAMA GILMORE;22.99;1
8359;ALABAMA GLADIATOR;18.99;3
8360;ALABAMA GLASS;17.99;7
8361;ALABAMA GLEAMING;28.99;3
8362;ALABAMA GLORY;22.99;4
8363;ALABAMA GO;9.99;5
8364;ALABAMA GODFATHER;29.99;12
8365;ALABAMA GOLD;16.99;8
8366;ALABAMA GOLDFINGER;17.99;3
8367;ALABAMA GOLDMINE;12.99;6
8368;ALABAMA GONE;14.99;5
8369;ALABAMA GOODFELLAS;24.99;11
8370;ALABAMA GORGEOUS;27.99;1
8371;ALABAMA GOSFORD;10.99;11
8372;ALABAMA GRACELAND;16.99;3
8373;ALABAMA GRADUATE;15.99;12
8374;ALABAMA GRAFFITI;10.99;12
8375;ALABAMA GRAIL;21.99;15
8376;ALABAMA GRAPES;27.99;9
8377;ALABAMA GREASE;27.99;10
8378;ALABAMA GREATEST;17.99;7
8379;ALABAMA GREEDY;24.99;16
8380;ALABAMA GREEK;19.99;13
8381;ALABAMA GRINCH;14.99;5
8382;ALABAMA GRIT;17.99;14
8383;ALABAMA GROOVE;11.99;2
8384;ALABAMA GROSSE;22.99;13
8385;ALABAMA GROUNDHOG;17.99;9
8386;ALABAMA GUMP;19.99;3
8387;ALABAMA GUN;14.99;8
8388;ALABAMA GUNFIGHT;27.99;3
8389;ALABAMA GUNFIGHTER;23.99;14
8390;ALABAMA GUYS;12.99;8
8391;ALABAMA HALF;17.99;5
8392;ALABAMA HALL;22.99;6
8393;ALABAMA HALLOWEEN;21.99;5
8394;ALABAMA HAMLET;18.99;16
8395;ALABAMA HANDICAP;21.99;12
8396;ALABAMA HANGING;29.99;10
8397;ALABAMA HANKY;21.99;1
8398;ALABAMA HANOVER;21.99;2
8399;ALABAMA HAPPINESS;23.99;4
8400;ALABAMA HARDLY;25.99;12
8401;ALABAMA HAROLD;16.99;5
8402;ALABAMA HARPER;13.99;8
8403;ALABAMA HARRY;12.99;12
8404;ALABAMA HATE;19.99;8
8405;ALABAMA HAUNTED;10.99;14
8406;ALABAMA HAUNTING;24.99;5
8407;ALABAMA HAWK;12.99;16
8408;ALABAMA HEAD;27.99;1
8409;ALABAMA HEARTBREAKERS;12.99;5
8410;ALABAMA HEAVEN;21.99;1
8411;ALABAMA HEAVENLY;10.99;7
8412;ALABAMA HEAVYWEIGHTS;29.99;10
8413;ALABAMA HEDWIG;10.99;13
8414;ALABAMA HELLFIGHTERS;12.99;8
8415;ALABAMA HIGH;12.99;13
8416;ALABAMA HIGHBALL;22.99;1
8417;ALABAMA HILLS;22.99;6
8418;ALABAMA HOBBIT;14.99;12
8419;ALABAMA HOCUS;27.99;8
8420;ALABAMA HOLES;19.99;16
8421;ALABAMA HOLIDAY;22.99;11
8422;ALABAMA HOLLOW;13.99;3
8423;ALABAMA HOLLYWOOD;17.99;16
8424;ALABAMA HOLOCAUST;15.99;7
8425;ALABAMA HOLY;14.99;5
8426;ALABAMA HOME;25.99;16
8427;ALABAMA HOMEWARD;19.99;12
8428;ALABAMA HOMICIDE;28.99;16
8429;ALABAMA HONEY;10.99;8
8430;ALABAMA HOOK;19.99;13
8431;ALABAMA HOOSIERS;18.99;7
8432;ALABAMA HOPE;15.99;6
8433;ALABAMA HORN;17.99;2
8434;ALABAMA HORROR;22.99;7
8435;ALABAMA HOTEL;17.99;1
8436;ALABAMA HOURS;22.99;7
8437;ALABAMA HOUSE;27.99;13
8438;ALABAMA HUMAN;27.99;5
8439;ALABAMA HUNCHBACK;16.99;2
8440;ALABAMA HUNGER;12.99;16
8441;ALABAMA HUNTER;12.99;4
8442;ALABAMA HUNTING;22.99;12
8443;ALABAMA HURRICANE;29.99;7
8444;ALABAMA HUSTLER;25.99;5
8445;ALABAMA HYDE;20.99;11
8446;ALABAMA HYSTERICAL;19.99;1
8447;ALABAMA ICE;12.99;8
8448;ALABAMA IDAHO;29.99;16
8449;ALABAMA IDENTITY;15.99;11
8450;ALABAMA IDOLS;23.99;11
8451;ALABAMA IGBY;20.99;14
8452;ALABAMA ILLUSION;13.99;7
8453;ALABAMA IMAGE;23.99;15
8454;ALABAMA IMPACT;16.99;8
